complaint_id,district_id,complaint_date,complaint_time,fraud_type,crime_category,fraud_amount,victim_city,victim_latitude,victim_longitude,source_channel,status
CC1930,TN16,2025-07-19,10:45:38,Card Skimming,Identity Fraud,313973.43,Kanniyakumari,8.0943,77.5281,National Cybercrime Portal,Chargesheet Filed
CC1931,TN30,2025-02-20,05:15:47,Card Skimming,Banking Fraud,400843.14,Tiruchirappalli,10.7494,78.6812,National Cybercrime Portal,Under Investigation
CC1932,TN37,2025-07-10,05:01:38,Investment Scam,Banking Fraud,244945.59,Viluppuram,11.9118,79.5211,State Police Portal,Pending Review
CC1933,TN31,2025-08-06,21:08:13,Romance Scam,Banking Fraud,145258.81,Tirunelveli,8.6679,77.7936,State Police Portal,Chargesheet Filed
CC1934,TN16,2025-06-17,12:59:51,Card Skimming,Banking Fraud,309038.45,Kanniyakumari,8.0977,77.5072,State Police Portal,Resolved
CC1935,TN31,2025-08-31,19:59:45,OTP Fraud,Social Engineering,360744.1,Tirunelveli,8.7506,77.7719,National Cybercrime Portal,FIR Filed
CC1936,TN16,2025-07-06,00:36:06,Loan Fraud,Online Financial Fraud,33564.07,Kanniyakumari,8.1,77.5113,State Police Portal,Pending Review
CC1937,TN18,2025-10-28,04:13:19,Card Skimming,Online Financial Fraud,302720.33,Perambalur,11.2367,78.921,National Cybercrime Portal,Resolved
CC1938,TN22,2025-11-25,02:21:53,Loan Fraud,Identity Fraud,64292.03,Salem,11.6532,78.1875,Helpline 1930,Chargesheet Filed
CC1939,TN28,2026-08-06,22:38:39,Phishing,Social Engineering,276005.95,Tiruvarur,10.7382,79.5873,Helpline 1930,Chargesheet Filed
CC1940,TN16,2025-08-07,21:09:11,Job Fraud,Social Engineering,456891.87,Kanniyakumari,8.0876,77.5352,State Police Portal,FIR Filed
CC1941,TN05,2026-03-01,23:32:44,UPI Fraud,Banking Fraud,201502.74,Cuddalore,11.7279,79.7692,Helpline 1930,Under Investigation
CC1942,TN14,2026-07-26,11:03:15,Job Fraud,Online Financial Fraud,168193.98,Mayiladuthurai,11.0898,79.6658,Bank Referral,FIR Filed
CC1943,TN19,2025-03-28,23:52:02,Card Skimming,Identity Fraud,364234.36,Pudukkottai,10.3429,78.8201,National Cybercrime Portal,Resolved
CC1944,TN31,2026-01-11,16:10:27,Card Skimming,Banking Fraud,69722.33,Tirunelveli,8.7208,77.7069,Helpline 1930,FIR Filed
CC1945,TN01,2025-02-10,07:45:25,SIM Swap,Cyber Deception,331517.51,Ariyalur,11.1257,79.1133,Helpline 1930,Chargesheet Filed
CC1946,TN27,2025-03-14,09:36:28,Loan Fraud,Identity Fraud,297911.29,Tiruvallur,13.1548,79.878,Walk-in Complaint,FIR Filed
CC1947,TN38,2026-08-08,21:31:47,Romance Scam,Cyber Deception,354325.66,Virudhunagar,9.6214,77.9722,National Cybercrime Portal,Chargesheet Filed
CC1948,TN33,2026-03-14,01:37:47,Romance Scam,Identity Fraud,407119.93,Tiruppur,11.0599,77.3193,State Police Portal,FIR Filed
CC1949,TN27,2026-03-23,09:13:08,OTP Fraud,Social Engineering,487704.47,Tiruvallur,13.1159,79.8952,State Police Portal,Under Investigation
CC1950,TN11,2026-07-16,18:45:59,Identity Theft,Online Financial Fraud,330605.91,Karur,11.0011,78.0596,Bank Referral,Pending Review
CC1951,TN22,2025-08-22,08:01:00,Phishing,Social Engineering,342842.94,Salem,11.658,78.1659,State Police Portal,FIR Filed
CC1952,TN13,2026-08-29,16:45:58,Loan Fraud,Banking Fraud,150785.44,Madurai,9.9579,78.1627,State Police Portal,Chargesheet Filed
CC1953,TN26,2026-04-18,23:32:44,Card Skimming,Online Financial Fraud,423775.13,Theni,10.0378,77.4794,State Police Portal,FIR Filed
CC1954,TN29,2026-06-23,20:34:41,Card Skimming,Online Financial Fraud,165584.06,Thoothukudi,8.7689,78.1696,National Cybercrime Portal,Resolved
CC1955,TN34,2025-02-20,12:44:04,SIM Swap,Identity Fraud,288191.74,Tiruvannamalai,12.2123,79.0553,Walk-in Complaint,Pending Review
CC1956,TN35,2025-10-05,12:01:48,Investment Scam,Cyber Deception,214762.29,The Nilgiris,11.486,76.7106,Helpline 1930,FIR Filed
CC1957,TN35,2025-09-05,00:54:39,Card Skimming,Social Engineering,101463.98,The Nilgiris,11.522,76.6888,Walk-in Complaint,Under Investigation
CC1958,TN37,2025-05-25,13:05:24,Job Fraud,Social Engineering,4697.1,Viluppuram,11.932,79.4717,Bank Referral,Resolved
CC1959,TN33,2026-02-21,08:21:31,Identity Theft,Banking Fraud,161914.38,Tiruppur,11.1337,77.3269,Helpline 1930,Chargesheet Filed
CC1960,TN07,2025-06-26,08:30:27,Loan Fraud,Online Financial Fraud,4417.45,Dindigul,10.351,77.9641,Walk-in Complaint,Resolved
CC1961,TN34,2025-05-16,09:43:03,Investment Scam,Online Financial Fraud,207946.87,Tiruvannamalai,12.2106,79.0572,State Police Portal,FIR Filed
CC1962,TN17,2025-11-06,08:04:49,Identity Theft,Cyber Deception,306199.55,Namakkal,11.2622,78.1179,State Police Portal,FIR Filed
CC1963,TN34,2026-02-21,17:27:01,Identity Theft,Social Engineering,418412.2,Tiruvannamalai,12.2574,79.1114,National Cybercrime Portal,Resolved
CC1964,TN02,2025-09-09,13:12:02,Romance Scam,Identity Fraud,405135.26,Chengalpattu,12.6707,80.0173,Walk-in Complaint,Resolved
CC1965,TN04,2025-06-27,01:51:44,Investment Scam,Online Financial Fraud,270738.11,Coimbatore,11.0404,76.9281,Walk-in Complaint,Chargesheet Filed
CC1966,TN05,2025-08-06,08:42:37,UPI Fraud,Cyber Deception,385308.84,Cuddalore,11.7618,79.8038,Helpline 1930,Pending Review
CC1967,TN32,2026-08-13,15:08:53,Loan Fraud,Identity Fraud,495026.29,Tirupathur,12.4992,78.5271,Bank Referral,Resolved
CC1968,TN18,2026-06-24,00:19:20,UPI Fraud,Banking Fraud,103117.34,Perambalur,11.2596,78.8699,Helpline 1930,Chargesheet Filed
CC1969,TN33,2025-01-15,18:20:31,SIM Swap,Cyber Deception,126356.17,Tiruppur,11.0604,77.3248,Walk-in Complaint,Under Investigation
CC1970,TN09,2026-03-19,00:10:45,Romance Scam,Identity Fraud,135862.16,Kallakurichi,11.7534,78.9948,National Cybercrime Portal,FIR Filed
CC1971,TN06,2025-12-29,16:38:48,OTP Fraud,Identity Fraud,260771.67,Dharmapuri,12.1388,78.1953,Helpline 1930,FIR Filed
CC1972,TN20,2025-06-07,01:14:06,Romance Scam,Banking Fraud,332828.96,Ramanathapuram,9.361,78.8354,Helpline 1930,Chargesheet Filed
CC1973,TN24,2025-04-27,21:19:04,Identity Theft,Banking Fraud,369169.23,Tenkasi,9.0057,77.3338,State Police Portal,FIR Filed
CC1974,TN01,2026-05-28,16:48:46,OTP Fraud,Cyber Deception,160680.0,Ariyalur,11.1541,79.116,Walk-in Complaint,Chargesheet Filed
CC1975,TN07,2026-08-08,13:10:15,SIM Swap,Social Engineering,485565.95,Dindigul,10.3553,77.9932,Bank Referral,Pending Review
CC1976,TN25,2025-10-14,05:29:26,Card Skimming,Identity Fraud,464117.8,Thanjavur,10.758,79.1727,Helpline 1930,FIR Filed
CC1977,TN01,2026-01-29,12:11:53,Romance Scam,Social Engineering,328944.42,Ariyalur,11.1542,79.0967,Bank Referral,Under Investigation
CC1978,TN34,2025-04-03,14:34:32,OTP Fraud,Identity Fraud,389690.76,Tiruvannamalai,12.2639,79.107,Bank Referral,Pending Review
CC1979,TN20,2026-03-01,19:35:37,UPI Fraud,Banking Fraud,463997.68,Ramanathapuram,9.3375,78.8281,State Police Portal,FIR Filed
CC1980,TN31,2025-05-02,14:39:32,Romance Scam,Online Financial Fraud,490367.32,Tirunelveli,8.7523,77.7295,Walk-in Complaint,Under Investigation
CC1981,TN03,2026-03-15,10:52:17,Identity Theft,Banking Fraud,28758.78,Chennai,13.1216,80.2488,Helpline 1930,Resolved
CC1982,TN38,2025-11-27,22:16:04,Card Skimming,Banking Fraud,248703.39,Virudhunagar,9.5686,77.9717,National Cybercrime Portal,Pending Review
CC1983,TN35,2025-02-10,14:47:13,Card Skimming,Cyber Deception,34088.15,The Nilgiris,11.4999,76.7157,Walk-in Complaint,Under Investigation
CC1984,TN36,2026-08-18,09:23:32,Romance Scam,Banking Fraud,84656.48,Vellore,12.9492,79.1035,Bank Referral,Pending Review
CC1985,TN33,2026-03-30,13:13:33,UPI Fraud,Social Engineering,479782.93,Tiruppur,11.127,77.331,State Police Portal,FIR Filed
CC1986,TN38,2026-02-13,21:06:11,Phishing,Cyber Deception,14900.8,Virudhunagar,9.6222,77.9862,Walk-in Complaint,Pending Review
CC1987,TN07,2025-06-08,18:41:50,Identity Theft,Cyber Deception,322144.13,Dindigul,10.3971,77.9979,National Cybercrime Portal,Pending Review
CC1988,TN09,2025-01-28,20:52:31,UPI Fraud,Banking Fraud,194623.96,Kallakurichi,11.7643,79.0105,National Cybercrime Portal,Under Investigation
CC1989,TN04,2026-04-11,18:08:14,Card Skimming,Social Engineering,295150.37,Coimbatore,10.9812,76.9611,State Police Portal,FIR Filed
CC1990,TN18,2026-06-08,21:59:54,Job Fraud,Identity Fraud,304128.5,Perambalur,11.2296,78.8367,Bank Referral,Under Investigation
CC1991,TN27,2026-05-18,10:29:32,Romance Scam,Banking Fraud,431263.85,Tiruvallur,13.1685,79.9436,State Police Portal,Chargesheet Filed
CC1992,TN23,2026-04-02,00:51:31,Card Skimming,Social Engineering,370127.8,Sivaganga,9.8699,78.5149,State Police Portal,Under Investigation
CC1993,TN21,2025-12-04,10:40:02,Investment Scam,Banking Fraud,338383.45,Ranipet,12.8805,79.296,National Cybercrime Portal,Pending Review
CC1994,TN31,2025-08-16,16:17:45,Loan Fraud,Identity Fraud,23311.53,Tirunelveli,8.7007,77.7576,State Police Portal,Under Investigation
CC1995,TN05,2025-11-15,02:19:56,Card Skimming,Online Financial Fraud,326048.95,Cuddalore,11.7682,79.7967,State Police Portal,Chargesheet Filed
CC1996,TN04,2025-07-23,12:34:28,Phishing,Identity Fraud,314264.82,Coimbatore,11.0062,76.9992,Walk-in Complaint,Pending Review
CC1997,TN05,2025-02-08,18:40:28,Card Skimming,Cyber Deception,223757.93,Cuddalore,11.7033,79.8096,State Police Portal,Chargesheet Filed
CC1998,TN18,2026-01-01,13:32:18,Loan Fraud,Banking Fraud,488187.03,Perambalur,11.2417,78.8614,State Police Portal,Resolved
CC1999,TN28,2025-11-02,00:04:27,SIM Swap,Social Engineering,306964.84,Tiruvarur,10.7641,79.6602,Walk-in Complaint,FIR Filed
CC2000,TN08,2025-12-30,18:31:23,Card Skimming,Social Engineering,301108.56,Erode,11.3613,77.6819,Helpline 1930,FIR Filed
